,Stock_Codes,Company_Name
4532,539799,Bharat Wire Ropes Ltd
4533,539800,CHD Chemicals Ltd
4534,539807,Infibeam Avenues Ltd
4535,539814,LE Lavoir Ltd
4536,539819,Mudra Financial Services Ltd
4537,539834,Balgopal Commercial Ltd
4538,539837,Raghav Productivity Enhancers Ltd
4539,539841,Lancer Container Lines Ltd
4540,539843,NINtec Systems Ltd
4541,539844,Equitas Holdings Ltd
4542,539854,Halder Venture Ltd
4543,539861,SKIL Infrastructure Ltd
4544,539871,Thyrocare Technologies Ltd
4545,539872,Bajaj Healthcare Ltd
4546,539874,Ujjivan Financial Services Ltd
4547,539875,RSD Finance Ltd
4548,539876,Crompton Greaves Consumer Electricals Ltd
4549,539883,Pilani Investment and Industries Corporation Ltd
4550,539884,Darshan Orna Ltd
4551,539889,Parag Milk Foods Ltd
4552,539894,Madhav Infra Projects Ltd
4553,539895,Shalimar Agencies Ltd
4554,539910,Kome-On Communication Ltd
4555,539911,Svarnim Trade Udyog Ltd
4556,539917,Nagarjuna Fertilizers and Chemicals Ltd
4557,539921,Shanti Educational Initiatives Ltd
4558,539922,Rotographics (India) Ltd
4559,539927,Likhami Consulting Ltd
4560,539938,Medico Intercontinental Ltd
4561,539939,Yash Chemex Ltd
4562,539940,Max Ventures and Industries Ltd
4563,539947,Jindal Leasefin Ltd
4564,539956,TAAL Enterprises Ltd
4565,539957,Mahanagar Gas Ltd
4566,539963,Zeal Aqua Ltd
4567,539978,Quess Corp Ltd
4568,539979,Digjam Ltd
4569,539981,Max India Ltd
4570,539982,Advance Syntex Ltd
4571,539984,Hindusthan Urban Infrastructure Ltd
4572,539985,Titaanium Ten Enterprise Ltd
4573,539986,Commercial Syn Bags Ltd
4574,539991,Confidence Futuristic Energetech Ltd
4575,539992,Lloyds Steels Industries Ltd
4576,539997,Kwality Pharmaceuticals Ltd
4577,540005,LTIMindtree Ltd
4578,540006,East West Holdings Ltd
4579,540023,Colorchips New Media Ltd
4580,540024,Ashari Agencies Ltd
4581,540025,Advanced Enzyme Technologies Ltd
4582,540026,Ladam Affordable Housing Ltd
4583,540027,Prabhat Technologies (India) Ltd
4584,540047,Dilip Buildcon Ltd
4585,540048,S.P. Apparels Ltd
4586,540061,Bigbloc Construction Ltd
4587,540062,Golden Crest Education & Services Ltd
4588,540064,Future Retail Ltd
4589,540065,RBL Bank Ltd
4590,540066,AMS Polymers Ltd
4591,540072,Shiva Granito Export Ltd
4592,540073,BLS International Services Ltd
4593,540078,Mitsu Chem Plast Ltd
4594,540079,Sprayking Agro Equipment Ltd
4595,540080,Dhatre Udyog Ltd
4596,540081,SAB Events & Governance Now Media Ltd
4597,540082,Riddhi Steel and Tube Ltd
4598,540083,TV Vision Ltd
4599,540084,Spicy Entertainment and Media Ltd
4600,540097,Visco Trade Associates Ltd
4601,540108,Tiaan Consumer Ltd
4602,540115,L&T Technology Services Ltd
4603,540124,G N A Axles Ltd
4604,540125,Radhika Jeweltech Ltd
4605,540132,Sabrimala Industries India Ltd
4606,540133,ICICI Prudential Life Insurance Company Ltd
4607,540134,Ishaan Infrastructures and Shelters Ltd
4608,540135,ARC Finance Ltd
4609,540136,HPL Electric & Power Ltd
4610,540143,Sagarsoft (India) Ltd
4611,540144,DRA Consultants Ltd
4612,540145,Valiant Organics Ltd
4613,540146,Aditya Consumer Marketing Ltd
4614,540147,Shashijit Infraprojects Ltd
4615,540148,Bindal Exports Ltd
4616,540150,Mewar Hi-Tech Engineering Ltd
4617,540151,Diksat Transworld Ltd
4618,540152,India Green Reality Ltd
4619,540153,Endurance Technologies Ltd
4620,540159,Purple Entertainment Ltd
4621,540173,PNB Housing Finance Ltd
4622,540174,Southern Infosys Ltd
4623,540175,Regency Fincorp Ltd
4624,540180,Varun Beverages Ltd
4625,540190,Franklin Industries Ltd
4626,540192,LKP Securities Ltd
4627,540198,Osiajee Texfab Ltd
4628,540199,Corporate Merchant Bankers Ltd
4629,540203,Sheela Foam Ltd
4630,540204,Eiko Lifesciences Ltd
4631,540205,Aditya Vision Ltd
4632,540210,Heads UP Ventures Ltd
4633,540212,TCI Express Ltd
4634,540221,Shashank Traders Ltd
4635,540222,Laurus Labs Ltd
4636,540243,New Light Apparels Ltd
4637,540252,Veeram Securities Ltd
4638,540253,Shree Nidhi Trading Co. Ltd
4639,540259,Shangar Decor Ltd
4640,540266,Globe Commercials Ltd
4641,540268,TruCap Finance Ltd
4642,540269,Super Fine Knitters Ltd
4643,540293,Pricol Ltd
4644,540310,Classic Filaments Ltd
4645,540311,JITF Infralogistics Ltd
4646,540332,Tanvi Foods (India) Ltd
4647,540358,RMC Switchgears Ltd
4648,540359,Parmax Pharma Ltd
4649,540360,Leading Leasing Finance And Investment Company Ltd
4650,540361,Danube Industries Ltd
4651,540366,Music Broadcast Ltd
4652,540376,Avenue Supermarts Ltd
4653,540377,IFL Enterprises Ltd
4654,540385,KD Leisures Ltd
4655,540386,Ontic Finserve Ltd
4656,540393,Sarthak Metals Ltd
4657,540395,Chemcrux Enterprises Ltd
4658,540396,Manomay Tex India Ltd
4659,540401,Maximus International Ltd
4660,540402,Manas Properties Ltd
4661,540403,CL Educate Ltd
4662,540404,Prime Fresh Ltd
4663,540405,Oceanic Foods Ltd
4664,540416,Octaware Technologies Ltd
4665,540425,Shankara Building Products Ltd
4666,540455,Escorp Asset Management Ltd
4667,540468,KMS Medisurgi Ltd
4668,540481,Classic Leasing & Finance Ltd
4669,540492,Starlineps Enterprises Ltd
4670,540497,S Chand and Company Ltd
4671,540515,Kanungo Financiers Ltd
4672,540519,Meera Industries Ltd
4673,540530,Housing & Urban Development Corporation Ltd
4674,540544,PSP Projects Ltd
4675,540545,Bhakti Gems and Jewellery Ltd
4676,540550,Yug Decor Ltd
4677,540570,Variman Global Enterprises Ltd
4678,540575,Star Cement Ltd
4679,540590,Riddhi Corporate Services Ltd
4680,540595,Tejas Networks Ltd
4681,540596,Eris Lifesciences Ltd
4682,540597,Containerway International Ltd
4683,540602,GTPL Hathway Ltd
4684,540611,AU Small Finance Bank Ltd
4685,540613,Gautam Exim Ltd
4686,540614,G G Engineering Ltd
4687,540615,7NR Retail Ltd
4688,540621,Bhagyanagar Properties Ltd
4689,540642,Salasar Techno Engineering Ltd
4690,540647,Ganges Securities Ltd
4691,540648,Palash Securities Ltd
4692,540649,Avadh Sugar & Energy Ltd
4693,540650,Magadh Sugar & Energy Ltd
4694,540651,Jigar Cables Ltd
4695,540652,Captain Technocast Ltd
4696,540653,Sintex Plastics Technology Ltd
4697,540654,Globalspace Technologies Ltd
4698,540673,SIS Ltd
4699,540678,Cochin Shipyard Ltd
4700,540679,SMS Lifesciences India Ltd
4701,540680,KIOCL Ltd
4702,540681,Chothani Foods Ltd
4703,540686,Smruthi Organics Ltd
4704,540691,Aditya Birla Capital Ltd
4705,540692,Apex Frozen Foods Ltd
4706,540693,Shish Industries Ltd
4707,540694,ANG Lifesciences India Ltd
4708,540695,Dhruv Wellness Ltd
4709,540696,KCD Industries India Ltd
4710,540697,A & M Febcon Ltd
4711,540699,Dixon Technologies (India) Ltd
4712,540700,Bharat Road Network Ltd
4713,540701,Dishman Carbogen Amcis Ltd
4714,540702,Lasa Supergenerics Ltd
4715,540703,Pro Clb Global Ltd
4716,540704,Matrimony.com Ltd
4717,540709,Reliance Home Finance Ltd
4718,540710,Capacite Infraprojects Ltd
4719,540715,Sagar Diamonds Ltd
4720,540716,ICICI Lombard General Insurance Company Ltd
4721,540717,Polo Queen Industrial and Fintech Ltd
4722,540718,AKM Creations Ltd
4723,540719,SBI Life Insurance Company Ltd
4724,540724,Prataap Snacks Ltd
4725,540725,Share India Securities Ltd
4726,540726,Trident Texofab Ltd
4727,540727,Poojawestern Metaliks Ltd
4728,540728,Sayaji Industries Ltd
4729,540729,Vanta Bioscience Ltd
4730,540730,Mehai Technology Ltd
4731,540735,IRIS Business Services Ltd
4732,540737,Shree Ganesh Remedies Ltd
4733,540738,Shreeji Translogistics Ltd
4734,540743,Godrej Agrovet Ltd
4735,540744,Mideast Integrated Steels Ltd
4736,540749,MAS Financial Services Ltd
4737,540750,Indian Energy Exchange Ltd
4738,540755,General Insurance Corporation of India
4739,540756,Kaarya Facilities and Services Ltd
4740,540757,Sheetal Cool Products Ltd
4741,540762,Tube Investments of India Ltd
4742,540767,Nippon Life India Asset Management Ltd
4743,540768,Mahindra Logistics Ltd
4744,540769,The New India Assurance Company Ltd
4745,540774,IFGL Refractories Ltd
4746,540775,Khadim India Ltd
4747,540776,5paisa Capital Ltd
4748,540777,HDFC Life Insurance Company Ltd
4749,540782,Sanghvi Brands Ltd
4750,540786,Sharika Enterprises Ltd
4751,540788,Aspira Pathlab & Diagnostics Ltd
4752,540789,Diligent Media Corporation Ltd
4753,540795,Dynamic Cables Ltd
4754,540796,Ratnabhumi Developers Ltd
4755,540797,Shalby Ltd
4756,540798,Future Supply Chain Solutions Ltd
4757,540809,MRC Agrotech Ltd
4758,540811,Diggi Multitrade Ltd
4759,540821,Sadhna Broadcast Ltd
4760,540823,Vitesse Agro Ltd
4761,540824,Astron Paper & Board Mill Ltd
4762,540829,Chandrima Mercantiles Ltd
4763,540843,Rithwik Facility Management Services Ltd
4764,540850,Jhandewalas Foods Ltd
4765,540879,Apollo Micro Systems Ltd
4766,540900,Newgen Software Technologies Ltd
4767,540901,Praxis Home Retail Ltd
4768,540902,Amber Enterprises India Ltd
4769,540903,CRP Risk Management Ltd
4770,540904,Tirupati Foam Ltd
4771,540914,SRU Steels Ltd
4772,540923,Ashoka Metcast Ltd
4773,540935,Galaxy Surfactants Ltd
4774,540936,Gautam Gems Ltd
4775,540937,Medico Remedies Ltd
4776,540938,Gujarat Hy-Spin Ltd
4777,540945,Focus Suites Solutions & Services Ltd
4778,540952,Lorenzini Apparels Ltd
4779,540953,Kenvi Jewels Ltd
4780,540954,The Indian Wood Products Company Ltd
4781,540955,Tasty Dairy Specialities Ltd
4782,540956,Bhatia Communications & Retail (India) Ltd
4783,540961,Shiva Mills Ltd
4784,540975,Aster DM Healthcare Ltd
4785,540980,The Yamuna Syndicate Ltd
4786,541005,Kanco Tea & Industries Ltd
4787,541006,Angel Fibers Ltd
4788,541019,H.G. Infra Engineering Ltd
4789,541053,East India Securities Ltd
4790,541083,Inflame Appliances Ltd
4791,541096,Bharat Parenterals Ltd
4792,541112,Shreeshay Engineers Ltd
4793,541143,Bharat Dynamics Ltd
4794,541144,Active Clothing Co Ltd
4795,541151,Ridings Consulting Engineers India Ltd
4796,541152,Goyal Aluminiums Ltd
4797,541153,Bandhan Bank Ltd
4798,541154,Hindustan Aeronautics Ltd
4799,541161,KBC Global Ltd
4800,541163,Sandhar Technologies Ltd
4801,541167,Yasho Industries Ltd
4802,541178,Benara Bearings and Pistons Ltd
4803,541179,ICICI Securities Ltd
4804,541195,Mishra Dhatu Nigam Ltd
4805,541196,Lex Nimble Solutions Ltd
4806,541206,Orissa Bengal Carrier Ltd
4807,541228,Taylormade Renewables Ltd
4808,541233,Lemon Tree Hotels Ltd
4809,541269,Chemfab Alkalis Ltd
4810,541276,Hardwyn India Ltd
4811,541299,Dr Lalchandani Labs Ltd
4812,541301,Orient Electric Ltd
4813,541302,Dhruv Consultancy Services Ltd
4814,541303,Akshar Spintex Ltd
4815,541304,Indo Us Bio-Tech Ltd
4816,541336,Indostar Capital Finance Ltd
4817,541337,Milestone Furniture Ltd
4818,541338,U. H. Zaveri Ltd
4819,541347,Parvati Sweetners and Power Ltd
4820,541352,Megastar Foods Ltd
4821,541353,Innovators Facade Systems Ltd
4822,541400,Zim Laboratories Ltd
4823,541401,Arihant Institute Ltd
4824,541402,Affordable Robotic & Automation Ltd
4825,541403,Dollar Industries Ltd
4826,541418,Nakoda Group of Industries Ltd
4827,541444,Palm Jewels Ltd
4828,541445,Waa Solar Ltd
4829,541450,Adani Green Energy Ltd
4830,541503,Unick Fix-A-Form And Printers Ltd
4831,541540,Solara Active Pharma Sciences Ltd
4832,541545,Talwalkars Healthclubs Ltd
4833,541546,Gayatri Highways Ltd
4834,541556,RITES Ltd
4835,541557,Fine Organic Industries Ltd
4836,541578,Varroc Engineering Ltd
4837,541601,Rajnish Wellness Ltd
4838,541627,Hi-Tech Winding Systems Ltd
4839,541633,Sophia Traexpo Ltd
4840,541634,Raw Edge Industrial Solutions Ltd
4841,541700,TCNS Clothing Co. Ltd
4842,541701,Supershakti Metaliks Ltd
4843,541702,Ashnisha Industries Ltd
4844,541703,Ganesh Films India Ltd
4845,541729,HDFC Asset Management Company Ltd
4846,541735,Vivanta Industries Ltd
4847,541741,Tinna Trade Ltd
4848,541770,CreditAccess Grameen Ltd
4849,541771,Amin Tannery Ltd
4850,541778,Deep Polymers Ltd
4851,541799,Sungold Media and Entertainment Ltd
4852,541865,Add-Shop ERetail Ltd
4853,541890,Space Incubatrics Technologies Ltd
4854,541929,Synergy Green Industries Ltd
4855,541945,Ranjeet Mechatronics Ltd
4856,541956,IRCON International Ltd
4857,541967,Sky Gold Ltd
4858,541973,Mac Hotels Ltd
4859,541974,Manorama Industries Ltd
4860,541983,Innovative Ideals and Services (India) Ltd
4861,541988,AAVAS Financiers Ltd
4862,542002,Devoted Construction Ltd
4863,542011,Garden Reach Shipbuilders & Engineers Ltd
4864,542012,A-1 Acid Ltd
4865,542013,Dolfin Rubbers Ltd
4866,542019,Shubham Polyspin Ltd
4867,542020,AKI India Ltd
4868,542025,Sun Retail Ltd
4869,542034,S. M. Gold Ltd
4870,542046,Vivid Mercantile Ltd
4871,542057,BCPL Railway Infrastructure Ltd
4872,542066,Adani Total Gas Ltd
4873,542117,Netripples Software Ltd
4874,542123,The Phosphate Company Ltd
4875,542141,Techno Electric & Engineering Company Ltd
4876,542145,Roni Households Ltd
4877,542146,Shree Krishna Infrastructure Ltd
4878,542155,Diksha Greens Ltd
4879,542176,Aryan Share and Stock Brokers Ltd
4880,542206,Nivaka Fashions Ltd
4881,542216,Dalmia Bharat Ltd
4882,542231,Nila Spaces Ltd
4883,542232,Shankar Lal Rampal Dye-Chem Ltd
4884,542233,Trejhara Solutions Ltd
4885,542248,Deccan Health Care Ltd
4886,542285,Axita Cotton Ltd
4887,542323,KPI Green Energy Ltd
4888,542332,Hi-Klass Trading and Investment Ltd
4889,542333,RPSG Ventures Ltd
4890,542337,Spencers Retail Ltd
4891,542351,Gloster Ltd
4892,542367,Xelpmoc Design and Tech Ltd
4893,542383,Ritco Logistics Ltd
4894,542399,Chalet Hotels Ltd
4895,542437,Anmol India Ltd
4896,542446,Jonjua Overseas Ltd
4897,542459,Kranti Industries Ltd
4898,542460,The Anup Engineering Ltd
4899,542477,Gleam Fabmat Ltd
4900,542484,Arvind Fashions Ltd
4901,542503,Mahip Industries Ltd
4902,542524,Ambassador Intra Holdings Ltd
4903,542579,Ashapuri Gold Ornament Ltd
4904,542580,Aartech Solonics Ltd
4905,542592,Humming Bird Education Ltd
4906,542597,MSTC Ltd
4907,542599,Roopshri Resorts Ltd
4908,542627,Chandni Machines Ltd
4909,542628,Northern Spirits Ltd
4910,542649,Rail Vikas Nigam Ltd
4911,542650,Metropolis Healthcare Ltd
4912,542651,KPIT Technologies Ltd
4913,542652,Polycab India Ltd
4914,542653,Jinaams Dress Ltd
4915,542654,V R Films & Studios Ltd
4916,542655,Vikas Lifecare Ltd
4917,542665,Neogen Chemicals Ltd
4918,542666,G. K. P. Printing & Packaging Ltd
4919,542667,White Organic Retail Ltd
4920,542668,Evans Electric Ltd
4921,542669,BMW Industries Ltd
4922,542670,Artemis Electricals and Projects Ltd
4923,542677,Mahesh Developers Ltd
4924,542678,Cian Healthcare Ltd
4925,542679,Dhanashree Electronics Ltd
4926,542682,Harish Textile Engineers Ltd
4927,542683,Suich Industries Ltd
4928,542684,Prakash Pipes Ltd
4929,542685,Digicontent Ltd
4930,542694,Parshva Enterprises Ltd
4931,542721,Anand Rayons Ltd
4932,542724,Earum Pharmaceuticals Ltd
4933,542725,SBC Exports Ltd
4934,542726,IndiaMART InterMESH Ltd
4935,542727,City Pulse Multiplex Ltd
4936,542728,SK International Export Ltd
4937,542729,DCM Nouvelle Ltd
4938,542752,Affle (India) Ltd
4939,542753,Seacoast Shipping Services Ltd
4940,542760,Sterling and Wilson Renewable Energy Ltd
4941,542771,Novateor Research Laboratories Ltd
4942,542772,360 ONE WAM LTD
4943,542773,IIFL Securities Ltd
4944,542801,Misquita Engineering Ltd
4945,542802,Galactico Corporate Services Ltd
4946,542803,Vaxfab Enterprises Ltd
4947,542812,Gujarat Fluorochemicals Ltd
4948,542830,Indian Railway Catering and Tourism Corporation Ltd
4949,542850,Goblin India Ltd
4950,542851,Gensol Engineering Ltd
4951,542852,Vishwaraj Sugar Industries Ltd
4952,542857,Greenpanel Industries Ltd
4953,542862,Shahlon Silk Industries Ltd
4954,542864,Mount Housing and Infrastructure Ltd
4955,542865,Anuroop Packaging Ltd
4956,542866,Colab Cloud Platforms Ltd
4957,542867,CSB Bank Ltd
4958,542904,Ujjivan Small Finance Bank Ltd
4959,542905,Hindware Home Innovation Ltd
4960,542907,Prince Pipes and Fittings Ltd
4961,542918,Gian Life Care Ltd
4962,542919,Artemis Medicare Services Ltd
4963,542920,Sumitomo Chemical India Ltd
4964,542924,Janus Corporation Ltd
4965,542932,Birla Tyres Ltd
4966,542933,Universus Photo Imagings Ltd
4967,542934,Chandra Bhagat Pharma Ltd
4968,542935,ICL Organic Dairy Products Ltd
4969,542938,Octavius Plantations Ltd
4970,543064,Suven Pharmaceuticals Ltd
4971,543065,SM Auto Stamping Ltd
4972,543171,RO Jewels Ltd
4973,543172,Cospower Engineering Ltd
4974,543187,Hitachi Energy India Ltd
4975,543193,DJ Mediaprint & Logistics Ltd
4976,543207,Natural Biocon (India) Ltd
4977,555555,ICICI Prudential S&P BSE Sensex ETF
4978,570001,Tata Motors  Ltd - DVR
4979,570002,Future Enterprises Ltd_DVR
4980,570003,Gujarat NRE Coke  Ltd
4981,570004,JAIN IRRIGATION SYSTEMS LTD.
4982,580001,STANDARD CHARTERED PLC
4983,590003,KARUR VYSYA BANK LTD.
4984,590005,TIDE WATER OIL (INDIA) LTD.
4985,590006,AMRUTANJAN HEALTH CARE LTD.
4986,590011,MOVING PICTURE COMPANY (INDIA) LTD.
4987,590013,XPRO INDIA LTD.
4988,590018,HISAR METAL INDUSTRIES LTD.
4989,590021,BHARAT RASAYAN LTD.
4990,590022,EASTERN SILK INDUSTRIES LTD.
4991,590024,FERTILIZERS & CHEMICALS TRAVANCORE LTD.
4992,590025,GINNI FILAMENTS LTD.
4993,590028,NICCO CORPORATION LTD.
4994,590030,SOUTHERN PETROCHEMICALS LTD.
4995,590031,DE NORA INDIA LTD.
4996,590033,Schneider Electric President Systems Limited
4997,590035,TIRUPATI FOAM LTD.
4998,590036,Kalptaru Papers Ltd.
4999,590038,VISU INTERNATIONAL LTD.
5000,590041,KAVVERI TELECOM PRODUCTS LTD.
5001,590043,HARITA SEATING SYSTEMS LTD.
5002,590046,SMRUTHI ORGANICS LTD.
5003,590050,Css Technergy Ltd
5004,590051,SAKSOFT LTD.
5005,590053,Kar Mobiles Ltd.
5006,590054,Jeypore Sugar Company Ltd.
5007,590055,Polyspin Exports Ltd.
5008,590056,SALONA COTSPIN LTD.
5009,590057,Equippp Social Impact Technologies Ltd
5010,590058,Shree Ajit Pulp & Paper Ltd
5011,590060,M K Exim India Ltd
5012,590061,BRUSHMAN (INDIA) LTD.
5013,590062,ANDHRA SUGARS LTD.
5014,590063,DUNCANS INDUSTRIES LTD.
5015,590065,INDIA MOTOR PARTS & ACCESSORIES LTD.
5016,590066,K.C.P.LTD.
5017,590068,KHAITAN (INDIA) LTD.
5018,590070,RADAAN MEDIAWORKS (I) LTD.
5019,590071,SUNDARAM FINANCE LTD.
5020,590072,SUNDARAM BRAKE LININGS LTD.
5021,590073,WHEELS INDIA LTD.
5022,590074,Ortin Laboratories Ltd.
5023,590075,LAMBODHARA TEXTILES LTD.
5024,590076,Camson Bio Technologies Ltd
5025,590077,Ranklin Solutions Ltd.
5026,590078,MAITHAN ALLOYS LTD.
5027,590079,Joonktollee Tea & Industries Ltd
5028,590080,EASTERN GASES LTD.
5029,590081,BRAHMANAND HIMGHAR LTD.
5030,590082,LOHIA SECURITIES LTD.
5031,590083,MAVENS BIOTECH LTD.
5032,590084,KANCO ENTERPRISES LTD.
5033,590085,Gloster Ltd.
5034,590086,ORISSA MINERALS DEVELOPMENT COMPANY LTD.
5035,590087,ELLENBARRIE INDUSTRIAL GASES LTD.
5036,590088,ADINATH BIO-LABS LTD.
5037,590090,Swarnajyothi Agrotech & Power Limited
5038,590091,TRINETHRA INFRA VENTURES LTD.
5039,590094,Farmax India Limited
5040,590103,Nippon India ETF Nifty 50 BeES
5041,590104,Nippon India ETF Nifty Next 50 Junior BeES
5042,590106,Nippon India ETF Nifty Bank BeES
5043,590107,Kotak Nifty PSU Bank ETF
5044,590108,Nippon India ETF Nifty PSU Bank BeES
5045,590109,Nippon India ETF Nifty 50 Shariah BeES
